Raman Shift,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol
2992.91,1457.24,1429.12,1397.92,1390.2,1468.5,1373.8,1398.4,1352.5,1405.3,1395.92,1507.9,1451.7,1501.4,1533.4,1533.8,1473,1441.3,1444.6,1500.7,1380.42,1462,1514.4,1474.7,1475.2,1468.8,1521.8,1427.5,1365.4,1357.4,1470.48,1370.6,1391.7,1508,1421,1410,1441.2,1376,1355.2,1389.6,1397.5,1434.4,1365.7,1480,1452.8,1447.3,1543.5,1548.4,1545.4,1421.6,1374.8
2994.14,1468.72,1460,1412.6,1409.6,1467.6,1388.4,1423.8,1398.6,1435.4,1430.56,1551.5,1481.8,1536.8,1576.3,1557.4,1505.3,1512.6,1467.5,1558,1409.98,1492.4,1529.5,1488.4,1487.4,1486.5,1525.5,1440,1368.3,1351.8,1502.56,1393.3,1421.3,1509.7,1431.9,1468.1,1437.5,1401.6,1423.6,1421,1412.4,1452.8,1413,1474.5,1494.4,1487.2,1544,1588.4,1566.4,1477.5,1405.22
2995.36,1439.92,1421.68,1391.18,1389.12,1479,1361.4,1381.6,1381.9,1398.1,1384.1,1481.5,1469,1499.2,1558.5,1523.7,1430.6,1418.1,1428.2,1516.7,1379.98,1472.7,1496.1,1477.5,1460.6,1477.6,1493.8,1436.5,1350.7,1332.6,1461.82,1360.7,1361.5,1447.4,1431.2,1416.7,1417.6,1406,1374.2,1415.1,1384.38,1419,1365.4,1437.5,1459.8,1455.8,1492.2,1547.5,1506.5,1439.5,1370.1
2996.59,1478.64,1445.12,1428.78,1428.78,1519.5,1412.2,1449,1375.3,1426.4,1433.78,1532.5,1495.4,1534.9,1583.2,1551,1470.8,1487.8,1459.1,1541.7,1417.96,1522.9,1501.1,1505.6,1498.8,1514,1526.1,1427.3,1406.7,1368.3,1506.94,1386.4,1414.3,1500.1,1463.7,1465.8,1459.8,1390.6,1411.6,1443,1420.66,1456.3,1390.4,1485.6,1515.8,1494.3,1543.6,1583.8,1546.8,1504.2,1398.84
2997.81,1458.34,1423.84,1390.38,1397.34,1489.7,1404.2,1419.6,1352.2,1416.1,1405.94,1503.3,1476.2,1531.6,1572.3,1530.9,1456.2,1455.1,1429.7,1539.2,1402.7,1487.4,1517.5,1478.8,1454.6,1477.9,1518.7,1436.1,1371.6,1368.3,1477.18,1338.7,1398.4,1479.3,1449.2,1416.7,1436.6,1360.8,1414.7,1422,1396.12,1426.1,1351,1471.1,1462.8,1467.8,1529.9,1573.5,1498.8,1445.4,1381.86
2999.04,1455.72,1424.64,1394.12,1405.66,1454.2,1376.4,1429.9,1355,1432.4,1407.38,1546.2,1468.9,1529.5,1578.3,1518.3,1463.2,1478,1445.8,1537.1,1382.5,1489,1526.2,1477,1471.1,1484.1,1491.3,1424.5,1352.9,1329.9,1482.08,1368.4,1369.4,1476.3,1425.7,1430.2,1425.3,1370,1395,1393.1,1393.64,1426.3,1355.5,1473.5,1478.8,1493.5,1541.3,1570.3,1521.7,1427.6,1381.68
3000.26,1453.96,1424.7,1394.24,1393.36,1467,1360.5,1443.6,1367.9,1417.2,1401.98,1509.5,1468.7,1494.4,1547.2,1527.4,1447.2,1450.5,1388.4,1509.3,1380.56,1495.5,1475,1464.5,1468.3,1511,1502.2,1437.2,1341.4,1332.8,1475.02,1363.1,1408.3,1477.8,1423.2,1409.3,1439,1349,1388.5,1394.7,1379.66,1438.2,1338.3,1435.8,1469.9,1436.8,1534.9,1580.3,1545.9,1423,1377.22
3001.48,1508.94,1476.16,1466.54,1454.04,1534.4,1434.8,1470.3,1409.6,1436.7,1459.56,1582.3,1536.1,1565.5,1639,1606.1,1558.1,1514.2,1492.6,1578.9,1449.04,1534.9,1555.5,1532.8,1503.2,1541.2,1541.8,1495.6,1414.6,1383.4,1534.98,1421.7,1451.2,1516.3,1491.9,1468.8,1495.9,1410.9,1435,1456.2,1456.08,1493.9,1428.4,1555,1535.8,1525,1567.3,1620.6,1570.1,1494.9,1434.4
3002.71,1518.52,1502.4,1469.14,1460.88,1576.2,1449.1,1474.6,1428.8,1474.2,1483.8,1614.8,1545.5,1583.2,1617.6,1613.1,1534.6,1534.4,1491.5,1612.1,1462.2,1556.5,1565.2,1561.4,1553.9,1563.4,1591,1505.5,1417.9,1445.7,1563.28,1424.2,1458.8,1529,1519.1,1517.2,1499.1,1455.8,1479.3,1482.1,1462.88,1493.2,1437.9,1535.2,1547.6,1553.5,1612.7,1630.8,1566.3,1508.3,1465.58
3003.93,1511.58,1495.12,1457.72,1463.78,1562.4,1450.7,1511.7,1433.2,1460.5,1481.54,1590.1,1506.2,1567.3,1638.7,1606.5,1528.7,1521,1487.3,1605,1452.96,1547,1562.4,1564,1549.5,1550.6,1564.6,1466.2,1428.8,1399.9,1544.44,1437.3,1438.8,1558.6,1498,1454.5,1477.7,1463.4,1466.9,1473.5,1448.36,1500.7,1443.2,1531.7,1503.1,1538.6,1603.9,1638.9,1598.4,1495.8,1436.46
3005.15,1485.44,1483.44,1446.76,1444.12,1512.4,1441.6,1485,1408.3,1453.1,1465.8,1569.8,1514,1601.2,1637.9,1587.6,1514.4,1546,1499.9,1568.9,1431.8,1552.7,1572.8,1525.3,1542.7,1551.4,1531.7,1479.4,1382.1,1404,1526.98,1416.6,1456.5,1534.7,1480.9,1453.7,1474.4,1402,1427.4,1443,1437.16,1508.3,1404.6,1535.5,1519.7,1532.8,1600,1642.5,1604.5,1483.7,1420.84
3006.37,1542.86,1537.56,1490.68,1501.58,1626.4,1464.1,1510.3,1466.1,1521.7,1513.36,1650.2,1571.8,1638.7,1684.5,1667.3,1570.1,1580.3,1529.1,1660.2,1493.86,1599.6,1602.7,1591.5,1580.1,1551.4,1645.2,1532.5,1435.1,1435.3,1590.82,1453.9,1493.2,1595,1537.4,1527.1,1550.5,1450.5,1481.5,1491.9,1490.98,1554.5,1447.7,1584,1584.7,1616.8,1662.5,1700.7,1649.1,1546.7,1482.4
3007.6,1534.16,1526.08,1477.9,1490.6,1585.4,1485,1531.8,1458.1,1477.1,1500.9,1624.7,1563.7,1605.7,1660.2,1667.9,1578,1564.6,1515.1,1610.4,1481.84,1572.1,1575.2,1570.6,1561.2,1563.6,1622.9,1517.1,1414.3,1438.4,1581.96,1411,1455.2,1612.6,1527.3,1508.6,1560.1,1407.5,1466.3,1498,1480.64,1508.2,1439.5,1551.4,1552.4,1561.9,1640,1702.9,1636.3,1547.3,1469.04
3008.82,1502.68,1521.1,1481.7,1486.64,1553.2,1460.9,1518.4,1445.4,1480.2,1497.62,1657,1557.5,1597.5,1664.8,1633.8,1565.3,1551.1,1512.7,1608.6,1470.06,1558.8,1563.7,1549.1,1560.8,1586.5,1590.7,1492.1,1424.4,1395.2,1565.1,1402.6,1462.2,1584.5,1508.9,1508.3,1527.3,1418.1,1442.7,1484.5,1472.6,1501,1420.2,1550.9,1521.3,1553.5,1618.6,1681.7,1624.7,1516.8,1461.92
3010.04,1578.34,1575.8,1539.32,1553.98,1626.6,1530.2,1557.7,1517.7,1530.2,1556.3,1678.5,1634.7,1655.6,1727.4,1692.5,1636.6,1605.1,1574.9,1679.2,1530.5,1651.1,1636.6,1648.8,1614.3,1645.2,1652.7,1568.8,1507.2,1468.8,1619.18,1491.3,1537.5,1681.9,1561.7,1568.6,1569,1532.2,1515,1567.8,1525.82,1587.3,1501.5,1610.5,1618.2,1620,1680.7,1730.6,1680.1,1574.8,1515.44
3011.26,1489.26,1492.28,1432.5,1427.8,1516.6,1408.8,1463,1395.6,1433.2,1446,1578.4,1524,1581.1,1635,1598,1480.1,1504.6,1453.8,1596.3,1426.72,1522.3,1501.3,1523.1,1520.5,1543.3,1535.5,1473.4,1385.6,1383.1,1522.82,1427.2,1449.3,1514.7,1470.8,1472.2,1475.7,1388.3,1430.4,1448.9,1435.86,1508.9,1396.9,1517.1,1516.8,1542.8,1586.4,1645.6,1562.3,1464.4,1416.02
3012.48,1498,1494.18,1455.3,1446.16,1532.7,1381.8,1484.8,1454.9,1472.2,1450.14,1572.4,1530.2,1569.3,1629.7,1615.8,1531.1,1514.3,1520.9,1612.7,1437.56,1525.8,1549.2,1525.9,1481.1,1527.8,1545.8,1467.5,1379.6,1382.2,1537.7,1404.9,1447.9,1515.3,1472.9,1447.2,1491.8,1391.3,1430.5,1473.5,1444.1,1492,1385.8,1512.8,1537.3,1530.2,1595.9,1643.8,1583.2,1474,1434.32
3013.69,1577.28,1557.12,1518.14,1518.32,1602,1495.1,1587.5,1474.2,1543.8,1533.76,1655.6,1636.2,1647.1,1701.4,1659.3,1582.6,1614,1557.8,1676.5,1535,1589.8,1589.7,1607.1,1609.7,1605.4,1668.1,1537.3,1492.6,1490.5,1602.14,1497,1532.1,1604.7,1558.9,1555.8,1570.9,1520.5,1531.3,1527.8,1524.64,1558,1479.6,1586.6,1581.1,1595.7,1661.4,1692.4,1656.1,1583,1515.26
3014.91,1439.76,1434.72,1392.86,1396.76,1481,1374.8,1423,1393,1402,1404.32,1546.6,1470.1,1485.1,1592.5,1557.3,1472.6,1490.6,1403.4,1530.8,1395.9,1492,1495.4,1486.9,1465.1,1490.6,1502.3,1425.5,1350.7,1333.5,1474.16,1347.9,1441.4,1467.2,1441.8,1423.3,1434.5,1382.5,1406.1,1391.9,1399.28,1434.6,1343.1,1449.3,1460.4,1446.3,1543,1570.4,1508.1,1451.8,1374.3
3016.13,1425.7,1407.12,1370.28,1376.72,1469.5,1363.9,1413.7,1338,1394,1383.02,1505.9,1441.2,1488.2,1534.9,1488.2,1439.9,1438.1,1416.5,1490,1372.54,1441.5,1460.8,1429.9,1403.8,1455.2,1449.4,1385.9,1342.4,1335.2,1442.26,1345.2,1384.1,1469.5,1381.5,1400.3,1401,1344.7,1348.8,1391.1,1375.86,1413.5,1358.9,1430.9,1432.4,1452.5,1480.8,1520.1,1509.3,1437.3,1346.12
3017.35,1445.58,1425.56,1405.62,1396.38,1482.1,1397.7,1421.9,1381.3,1409.4,1388.52,1540.1,1442.5,1507.6,1541.4,1538.4,1467.3,1468.1,1417,1547.9,1387.84,1452.5,1472.6,1469.8,1473.8,1469.2,1493,1426.6,1346.4,1369.4,1465.58,1374.3,1395.4,1468.3,1409.6,1406.1,1421,1381.8,1373.6,1424.6,1408.02,1431.1,1352.6,1493.7,1456.7,1445.4,1511.1,1555.3,1498.8,1431.2,1362.94
3018.57,1432.54,1412.3,1368.06,1378.96,1467.7,1357.7,1408.7,1360.8,1371.5,1388.34,1500.8,1442.6,1497.6,1530.8,1516.5,1435.1,1457.3,1420.4,1543.8,1385.54,1440.1,1439.8,1468,1454,1449.6,1494.5,1403.3,1359.5,1298.5,1456.44,1362.6,1366.4,1474.4,1423.5,1376.4,1413,1371.7,1363.6,1366.9,1364.28,1443.7,1353,1412.5,1390.5,1419.9,1518.7,1534.6,1509.7,1411.3,1374.38
3019.78,1448.8,1442.18,1411.52,1397.94,1509.3,1416.6,1423.1,1419.8,1415.7,1414.34,1529.3,1468.9,1532.2,1570.4,1541.2,1454.9,1473.5,1434.3,1533.2,1413.94,1479,1461.3,1483.6,1472.2,1497,1520.1,1400.9,1371.5,1391.6,1482.6,1375.5,1417.7,1514,1434.9,1439.5,1445.3,1363.3,1401.1,1428,1397.02,1468,1394.8,1485.9,1453.3,1478.4,1508,1582.5,1512.3,1437.5,1384.22
3021,1443.44,1426.04,1401.06,1409.8,1481.7,1386.6,1453.4,1376.2,1388.3,1418.34,1516.2,1466.9,1477.3,1570.6,1536.2,1475.5,1426.4,1438.9,1519.8,1397.64,1490.5,1490.5,1484.5,1448.4,1483.9,1506.5,1408.3,1348.2,1343.2,1475.34,1362.2,1412.1,1476.6,1415.8,1431.7,1416.6,1363.1,1378.8,1403.7,1391.54,1413.7,1367,1460.2,1486.6,1498.2,1492.9,1542.9,1516.7,1456.6,1383.28
3022.21,1385.78,1380.96,1342.44,1343.22,1421.2,1344.5,1344.7,1331.9,1338.3,1349.16,1449.9,1396.3,1466.1,1474.6,1481.5,1418.9,1432.2,1380.2,1459,1333.58,1453.3,1415.2,1422.2,1422.6,1416.3,1451.6,1360.5,1308.1,1313.4,1421.14,1293.7,1354.5,1425.7,1384.8,1367.2,1383.2,1339.1,1327.4,1384.7,1341.98,1380.8,1316.6,1426,1431,1410.4,1493.9,1515.7,1449.4,1384.2,1341.92
3023.43,1474.62,1442.52,1424.54,1420.72,1498.1,1408.2,1482.9,1408.4,1420.4,1429.5,1518.8,1491.1,1531.5,1580.4,1548.1,1491.9,1482.9,1459.6,1551.9,1416.68,1496.6,1517.1,1489.7,1482.8,1497.8,1525.5,1444,1385,1395.7,1484.74,1410.2,1422.9,1519.6,1457.2,1404.2,1461.7,1420.8,1441,1445.6,1418.62,1452.9,1394.1,1508.3,1475.2,1488.8,1531.7,1557.5,1535.5,1496.5,1399.46
3024.64,1409.08,1400.32,1365.42,1376.5,1437,1343.1,1400.4,1339.3,1372.4,1382.7,1479,1434.9,1490.2,1554.3,1490.5,1450,1416.6,1388,1501.6,1356.22,1431.4,1454.2,1476.4,1440.9,1422.4,1468.6,1398.8,1326.5,1313,1421.14,1322.6,1364.8,1445.5,1414,1395.5,1376.1,1366,1372.4,1367.4,1359.26,1395.1,1315,1424.6,1467.4,1415.9,1481,1534.1,1463.3,1400.1,1346.94
3025.86,1431.08,1421.68,1383.1,1390.04,1473,1387,1417.9,1386.5,1385.1,1405.8,1517,1448.6,1467,1529.8,1505.4,1440.1,1445.8,1419.5,1504.7,1380.12,1457.1,1457.1,1466.9,1469.8,1433.4,1483.8,1415.1,1352.6,1355.7,1462,1339.9,1384.2,1463.3,1444.6,1406.4,1406.1,1324.9,1372.3,1378,1374.04,1422.3,1327.4,1467.9,1463.7,1431.5,1488.9,1536,1497.4,1408.8,1373.34
3027.07,1397,1386.54,1363.08,1352.48,1432.7,1336.7,1379.8,1313.9,1359.7,1349.84,1448.9,1412.4,1468.2,1481.9,1454.8,1420.7,1421.9,1384.8,1489.3,1340,1406.7,1433.5,1426.8,1422.8,1427.5,1409,1396,1316.2,1294.1,1430.06,1334.2,1347.1,1432.4,1411.5,1378.4,1362.8,1344.1,1326.3,1387.4,1344.32,1393.9,1328.8,1433.1,1408.1,1408.4,1492,1492.5,1460.2,1378.1,1344.66
3028.29,1457.92,1446.16,1411.96,1404.5,1502.3,1400.4,1434.3,1404.2,1431.3,1418.8,1537.7,1486.1,1530.3,1554.5,1544.2,1495.2,1466.7,1435.5,1524.2,1407.52,1477.6,1467.2,1501.5,1458.6,1464.6,1493.9,1450.7,1382.7,1399.6,1493.32,1389,1402.3,1476.5,1418.7,1419.1,1433.9,1413.7,1396.4,1459.9,1401.34,1439.9,1382.1,1508.8,1466.5,1440.1,1545.2,1564.6,1551.8,1434.6,1410.14
3029.5,1418.8,1403.56,1384.44,1381.76,1494.8,1369.7,1403.4,1330.2,1369.4,1383.56,1468.8,1450.4,1457.8,1531.5,1489.7,1412.2,1437.1,1394.9,1488.8,1363.66,1433.8,1434,1459.4,1472.6,1475.9,1478.1,1421.4,1329.4,1341.1,1443.68,1335.3,1368.7,1449.6,1408,1384.6,1401.9,1378.5,1374.7,1427,1366.94,1421.4,1369.4,1414.4,1471.4,1447.6,1482,1539.4,1471.1,1423.1,1351.52
3030.71,1453.3,1443,1411.28,1425.14,1489.5,1403.4,1425.7,1376.6,1428.3,1423,1516.8,1461.4,1502,1603.1,1553.2,1495,1477.7,1442.6,1527.7,1414.84,1443.5,1480,1495.9,1471.4,1502.5,1521.9,1453.3,1355.8,1406.2,1484.18,1355.6,1403.9,1499.9,1444.6,1409.6,1446.3,1400.3,1409.8,1422.1,1411.96,1451.9,1351.9,1457.2,1495.6,1483.8,1535.5,1607.4,1558.1,1444.9,1405.04
3031.92,1457.24,1431.14,1400.2,1416.04,1494.7,1401.5,1425.9,1385.8,1409.9,1413.14,1538.9,1489.7,1532.7,1578.5,1544.6,1456.9,1492.6,1448.4,1514.8,1409.9,1489.8,1483.8,1486.9,1477.6,1492.7,1509.2,1425.2,1369.2,1349.1,1471.58,1344.7,1431.7,1505.7,1453.5,1412.9,1436.8,1392.8,1425.8,1430.7,1411.32,1447.9,1359.2,1447.1,1476.8,1504.2,1561.2,1582.8,1523.2,1445.5,1395.86
3033.13,1435.2,1409.96,1388.44,1387.36,1495,1372.2,1424.2,1350.5,1403.3,1398.8,1527,1481,1532,1549,1542.8,1436.1,1477.9,1419.1,1510,1379.1,1447,1472.2,1496.7,1443.8,1474.7,1497,1408.8,1351.2,1340.3,1461.72,1335.1,1358.5,1479.4,1430.8,1382.7,1398,1355.5,1379,1417.6,1390.96,1454,1320,1457.2,1486.3,1458.3,1543.1,1586.5,1499.6,1431.4,1369.78
3034.35,1454.48,1469.22,1408.38,1442.92,1505,1398.9,1456.2,1403.6,1426.3,1434.34,1588.4,1490.5,1555.5,1614.2,1572.7,1503,1486.8,1445.6,1585.7,1424.82,1484.4,1477.6,1496,1490.3,1514.9,1515.9,1470.5,1376.5,1376.7,1509.34,1382.4,1399.9,1487.2,1440.6,1450.6,1476,1383.8,1437.9,1418.3,1419.18,1465.1,1392.4,1483.5,1496.7,1491.3,1534.3,1606.7,1540.9,1449.4,1403.68
3035.56,1488.14,1501.5,1452.18,1459.26,1548.7,1424.4,1449.6,1427.5,1465.6,1475.18,1589.8,1508.3,1596.6,1664.3,1620.4,1536.2,1561.6,1509.7,1607.5,1452.02,1531.8,1547.3,1581.9,1507.5,1541.7,1546.4,1523.3,1418.5,1407.5,1541.22,1423.7,1454.1,1570.1,1462.1,1498.8,1501.5,1442.7,1464,1458.8,1453.84,1505.5,1411.7,1547.5,1528.9,1514.7,1619.2,1620.1,1591.5,1503.8,1447.14
3036.77,1458.32,1476.6,1423.44,1439.84,1522.7,1411.2,1460.1,1374.2,1403.7,1453.6,1589.6,1521,1571.9,1620.1,1588.8,1513.1,1512.2,1450.8,1595.6,1432.06,1522.6,1529,1517.5,1517.9,1504.1,1544.2,1483.1,1373.8,1387.4,1514.18,1376,1427.4,1530.4,1459.5,1469.8,1457,1374.3,1431.9,1422,1425.58,1492.7,1346.9,1485.5,1516.2,1528.2,1574.3,1639.2,1565.8,1479.6,1422.88
3037.98,1569.24,1588.38,1555.34,1553.36,1694.2,1535.9,1589.2,1527.7,1566.1,1570.84,1699.6,1639.6,1681.9,1765.9,1738.8,1668.8,1645.5,1574.4,1696.1,1564.08,1637.7,1644.5,1671.9,1637.6,1647.9,1690.2,1592.2,1496.8,1509.3,1637,1463.7,1523.9,1650.8,1577.9,1597.9,1585.3,1530,1537.5,1572.1,1547.42,1596.4,1479.1,1624.4,1627.7,1653,1729.5,1755.9,1708.9,1583.3,1530.88
3039.19,1571.02,1607.48,1553.82,1560.32,1640.5,1521.9,1602,1484.6,1562.9,1569.32,1749.5,1612.9,1703.2,1776.1,1725.6,1647.2,1650.9,1590.7,1687.8,1565.48,1669.7,1641.3,1639.2,1626.2,1682.7,1691.4,1601.3,1495.3,1476.3,1632.48,1471.2,1521.7,1672.9,1578.9,1572.5,1602.4,1510.4,1545.7,1575.5,1554.7,1617,1487,1637.7,1642.8,1636.7,1743.3,1791.8,1710.2,1600.8,1530.12
3040.39,1569.06,1628.82,1562.4,1575.94,1690.8,1513.1,1586.5,1514.9,1578.2,1591.26,1751.5,1681.2,1736.2,1773.3,1791.4,1659.8,1655.8,1612.3,1720.6,1555.78,1699.7,1671.4,1668.3,1646.3,1704.5,1723.4,1613.8,1518.1,1483.7,1663.02,1492.7,1559.9,1683.8,1609.3,1586,1604,1518.6,1564.1,1592.1,1554.32,1639.1,1483.8,1641.8,1647.3,1686.2,1788.7,1811.1,1738.5,1616.4,1542.86
3041.6,1581.94,1657.6,1584.78,1587.12,1687.3,1524.1,1611,1549.2,1597.8,1603.32,1759.5,1694.1,1739.5,1819.1,1822.8,1690.8,1678.5,1614.7,1731,1571.64,1727.4,1679.3,1725.8,1675.6,1723.7,1741.7,1646.8,1487.4,1491.9,1670.06,1510.1,1573.8,1707.9,1603.4,1639,1604.8,1525.2,1548,1560.3,1569.1,1612.5,1507.1,1688.4,1668.8,1689.7,1797,1824.5,1746.4,1651,1562.1
3042.81,1636.88,1727.08,1654.1,1654.2,1781.9,1583.2,1664.6,1576.8,1628.3,1672.08,1863.7,1780.9,1822.1,1909.7,1929.3,1761.1,1774.2,1697,1822.8,1652.8,1760.9,1782.6,1765.4,1733.4,1764.8,1814.1,1711.9,1569.8,1548.6,1754.2,1540.7,1614.5,1784.4,1659.1,1699.9,1687.3,1610,1575.3,1675.6,1633.28,1721.2,1546.3,1731.8,1740.9,1767,1878.6,1928.8,1872.9,1679.7,1613.3
3044.02,1611.4,1690.5,1628.62,1636.76,1784.1,1585,1642.5,1541.4,1640.8,1670.06,1853.5,1759.7,1810.3,1936.2,1910.4,1797.2,1730.5,1646.6,1799.4,1640.88,1760,1752.2,1748.2,1731.7,1771.5,1789.8,1677.5,1526.5,1541.4,1734.64,1534.8,1614.6,1782.3,1660.8,1666.7,1665.6,1600.9,1624.3,1677.7,1620.86,1724.6,1527.8,1764.4,1765,1759,1910.5,1925.8,1876.8,1661.8,1606.02
3045.22,1680.02,1769.04,1692.62,1705.7,1881.5,1640.5,1740.8,1646.4,1682.7,1723.16,1946.7,1822.5,1898.1,2007.3,1967.5,1842.5,1835.5,1741.6,1855.4,1704.9,1829.7,1842.5,1845.4,1779.2,1847.4,1917,1741.3,1605.2,1577.5,1814.36,1595.1,1674.3,1864.2,1729.7,1759.9,1746.6,1617.1,1695.2,1722.1,1680.82,1788.8,1586.8,1792.1,1861.4,1848.7,1968.4,2016.4,1947.1,1750.4,1681.28
3046.43,1775.8,1893.44,1796.46,1809.14,1991.3,1749.2,1849.3,1725.2,1827.5,1843.12,2073.2,1951.8,2066.6,2130.3,2105.9,1957.3,1949.9,1840,1965.7,1808.02,1928.1,1949.8,1961.1,1950,1983.8,2029,1861.6,1694.6,1707.6,1929.28,1710.4,1773.3,1945.7,1805.8,1836.1,1869.4,1735.4,1768,1825.8,1790.48,1867.3,1693.8,1908.1,1932,1952.2,2071.4,2172.3,2063.4,1886.6,1781.54
3047.64,1717.68,1855.76,1778.9,1764.28,1903.4,1679.8,1798.8,1686.2,1764.4,1794.38,2003.5,1915.3,2002,2122.8,2097.7,1914.5,1905.5,1775,1955.7,1770.2,1892,1891,1930.9,1858.9,1966.5,1988.3,1822.8,1643.3,1633.5,1868.02,1629,1716.8,1941.6,1791,1811.4,1791.8,1702.6,1740.2,1755.1,1735.98,1838.4,1625.8,1861.9,1923.6,1919.5,2047.9,2160.8,2030.1,1811.9,1730.1
3048.84,1754.96,1900.52,1806.56,1829.72,1982.3,1738.8,1826.9,1718.8,1795.5,1840.64,2071.7,1952.4,2043.2,2191.3,2111.6,1961.7,1935.1,1854.9,2014.2,1808.7,1951.1,1938.2,1950.2,1876.6,1989.1,2031.2,1828.5,1699.2,1653.7,1918.86,1694.4,1793,1999,1866.7,1839.8,1830.1,1704.1,1753.6,1808,1775.46,1902,1685.3,1913.4,1925.7,1976.5,2106.7,2221.2,2088.9,1888.2,1775.22
3050.05,1748.02,1905.54,1798.66,1826.96,1969.1,1720,1832.7,1714.9,1764.3,1829.44,2072.1,1972.3,2066.5,2174.2,2139.6,1961.4,1963,1839.6,2004.2,1802.7,1940.5,1928.3,1996.3,1858,1957.1,2015.9,1832.5,1641.6,1644.1,1925.56,1676,1793.9,2000.1,1830.4,1865.9,1816.3,1738.1,1742.7,1798.3,1789.92,1897.9,1684.3,1905.7,1931.9,1936,2112.8,2205.2,2070.3,1852.5,1768.92
3051.25,1723.24,1891.34,1782.38,1792.86,1976.6,1688.6,1818.1,1708,1766,1810.08,2028.5,1957.7,2034.3,2159.9,2138.7,1967.1,1975.9,1805.2,1947.9,1789.2,1932.7,1929.4,1951.5,1882.4,2018.2,1999.2,1817.9,1641.7,1645.3,1891.12,1651.8,1758.1,1985.4,1816.8,1811.6,1847.8,1692,1748.2,1785.1,1763.64,1865.5,1638.9,1906.8,1919.1,1948.3,2104.2,2179.1,2047.9,1817,1747.98
3052.46,1843.44,1994.96,1909.22,1909.16,2061.5,1789.8,1934,1754.1,1886.5,1929.46,2185,2070.2,2112,2305.7,2225.5,2071.4,2064.8,1947.4,2098.9,1900.06,2047.4,2038.2,2082.1,1984.4,2080.4,2139.9,1969.7,1753,1744.3,2011.94,1769.4,1837.7,2079.4,1902.8,1945.4,1957.6,1827.6,1842.1,1913.4,1876.62,1991.7,1758.2,2026.2,2038,2048.1,2213.6,2306.6,2190.8,1974.8,1863.44
3053.66,1849.4,2012.72,1897.66,1916.38,2074.1,1830.8,1925.1,1785,1859.4,1933.68,2239.3,2062.8,2162.7,2307.3,2211.1,2072.4,2071.8,1958,2090.7,1921.08,2057.3,2070.5,2099.8,2004.1,2078.9,2147.3,1915.8,1767.9,1774.5,2013.8,1758.5,1859.9,2103.6,1911.5,1947.7,1945.3,1792.6,1860,1903.8,1890.04,2016.4,1773.4,2028,2071.2,2043.4,2186.6,2313.6,2171.6,1960.5,1852.82
3054.86,1746.84,1927.1,1800.08,1817.9,1998.2,1717.5,1845.4,1727.2,1780,1851.5,2112.6,1979,2057.5,2224.2,2137.7,1962.4,1966.6,1836.4,1995.5,1813.6,1958.4,1976.1,2016.4,1922.2,2004,2045.9,1855.5,1673.5,1664.2,1937.26,1655.7,1765.1,1999.2,1833.9,1880,1845.5,1740.7,1750.7,1823.6,1796.14,1902.1,1671,1933.5,1961.6,2006,2144.2,2252.8,2098.2,1876.3,1770.3
3056.07,1800.04,1970.44,1859.52,1866.48,2069.3,1783.4,1904.9,1794.5,1849.5,1912.18,2179.8,2030.8,2153.4,2279.7,2199.4,2022.7,2043.1,1923.1,2085.7,1870.54,2016.4,2032.5,2067.5,2002,2042.6,2094.3,1925.7,1741.2,1712.5,1997.58,1711.8,1814.2,2078.1,1883.7,1904.3,1922.5,1757.2,1794.7,1867.3,1847.8,1976.1,1750.1,1981.4,2034.6,2042.3,2206.3,2275.6,2160.5,1921.4,1821.46
3057.27,1813.9,1981.02,1877.28,1879.14,2080.3,1791.1,1941,1765,1852.2,1916.32,2201.5,2056,2181.9,2324,2239.7,2075.5,2073,1942,2091.2,1881.36,2057.3,2023.3,2113.8,1983.9,2057.4,2133.2,1944.5,1730.1,1736.3,2002.06,1721.6,1833.4,2103.6,1893.2,1942.8,1941.9,1762.4,1814.6,1888,1853.62,1971.4,1723.1,2037.2,2028.5,2078.5,2230.8,2300.6,2165.1,1924,1837.96
3058.47,1843.66,2014.94,1906.28,1928.12,2145,1857.9,1920.9,1806.3,1912.5,1942.32,2269.1,2106,2214.1,2366.7,2297.4,2082.3,2074.4,1930.4,2103.3,1922.86,2069,2057.7,2132.1,2011.1,2115.6,2187.6,1967.6,1790.4,1735.7,2062.04,1749.4,1869,2118.9,1937.2,1959.3,1976.2,1846.5,1836.1,1937.1,1884.46,2033.5,1778.8,2062.2,2088.2,2107.1,2260.9,2376,2216.4,1978.7,1870.86
